,Year,Continent ID,Continent,Country ID,Country,Trade Value
33,2005,eu,Europe,euirl,Ireland,1594318.0
34,2005,eu,Europe,euisl,Iceland,61280.0
35,2005,eu,Europe,euita,Italy,27523713.0
36,2005,eu,Europe,eultu,Lithuania,413441.99999999994
37,2005,eu,Europe,eumda,Moldova,35098.0
38,2005,eu,Europe,eumkd,North Macedonia,621329.0000000001
39,2005,eu,Europe,eumlt,Malta,1304310.0
40,2005,eu,Europe,eunld,Netherlands,192310.99999999997
41,2005,eu,Europe,eunor,Norway,12067661.0
42,2005,eu,Europe,eupol,Poland,727044.0
43,2005,eu,Europe,euprt,Portugal,27923373.0
44,2005,eu,Europe,eurou,Romania,269142.0
45,2005,eu,Europe,eurus,Russia,8273055.0
46,2005,eu,Europe,eusvk,Slovakia,4300563.0
47,2005,eu,Europe,eusvn,Slovenia,10635600.0
48,2005,eu,Europe,euswe,Sweden,99310.0
49,2005,eu,Europe,euukr,Ukraine,3630520.9999999995
50,2005,eu,Europe,euyug,Yugoslavia,8423488.000000002
51,2005,na,North America,naabw,Aruba,489.0
52,2005,na,North America,naant,Netherlands Antilles,144899.0
53,2005,na,North America,nablz,Belize,5155.0
54,2005,na,North America,nacan,Canada,878587.0
55,2005,na,North America,nahti,Haiti,4533.0
56,2005,na,North America,napan,Panama,331.0
57,2005,na,North America,nausa,United States,187540350.0
58,2005,oc,Oceania,ocaus,Australia,1545.0
59,2005,sa,South America,sabra,Brazil,287.0
0,2006,af,Africa,afdza,Algeria,1501822.0
1,2006,af,Africa,afmar,Morocco,153225.0
2,2006,af,Africa,afswz,Eswatini,5197.0
3,2006,af,Africa,aftun,Tunisia,46843.0
4,2006,as,Asia,asirn,Iran,3029205.9999999995
5,2006,as,Asia,asjor,Jordan,41402.0
6,2006,as,Asia,asjpn,Japan,877171.0
7,2006,as,Asia,askaz,Kazakhstan,87967.00000000001
8,2006,as,Asia,askgz,Kyrgyzstan,19725.0
9,2006,as,Asia,askor,South Korea,20720.0
10,2006,as,Asia,aslbn,Lebanon,6064.0
11,2006,as,Asia,asqat,Qatar,105148.0
12,2006,as,Asia,assyr,Syria,653158.0
13,2006,as,Asia,astur,Turkey,253136.0
14,2006,eu,Europe,eualb,Albania,80016.0
15,2006,eu,Europe,euaut,Austria,12814118.999999998
16,2006,eu,Europe,eubel,Belgium,446043348.0
17,2006,eu,Europe,eubgr,Bulgaria,340899.0
18,2006,eu,Europe,eubih,Bosnia and Herzegovina,3087592.0
19,2006,eu,Europe,eublr,Belarus,1713215.0
20,2006,eu,Europe,euche,Switzerland,374103.0
21,2006,eu,Europe,eucze,Czechia,10552098.999999998
22,2006,eu,Europe,eudeu,Germany,66075316.99999999
23,2006,eu,Europe,eudnk,Denmark,3451952.0
24,2006,eu,Europe,euesp,Spain,83709.0
25,2006,eu,Europe,euest,Estonia,814107.0
26,2006,eu,Europe,eufin,Finland,5955824.000000001
27,2006,eu,Europe,eufra,France,2728151.0
28,2006,eu,Europe,eugbr,United Kingdom,1976348.0
29,2006,eu,Europe,euhrv,Croatia,10189868.0
30,2006,eu,Europe,euhun,Hungary,1151390.0
31,2006,eu,Europe,euirl,Ireland,1820176.0000000002
32,2006,eu,Europe,euisl,Iceland,2962354.0000000005
33,2006,eu,Europe,euita,Italy,20922537.0
34,2006,eu,Europe,eultu,Lithuania,9236.0
35,2006,eu,Europe,eulva,Latvia,59260.0
36,2006,eu,Europe,eumda,Moldova,45753.0
37,2006,eu,Europe,eumlt,Malta,935326.0
38,2006,eu,Europe,eumne,Montenegro,106.0
39,2006,eu,Europe,eunld,Netherlands,9548952.0
40,2006,eu,Europe,eunor,Norway,6291540.0
41,2006,eu,Europe,eupol,Poland,295075.0
42,2006,eu,Europe,euprt,Portugal,25154680.0
43,2006,eu,Europe,eurou,Romania,364523.0
44,2006,eu,Europe,eurus,Russia,10200326.0
45,2006,eu,Europe,eusrb,Serbia,6817835.0
46,2006,eu,Europe,eusvk,Slovakia,5134894.0
47,2006,eu,Europe,eusvn,Slovenia,9622466.0
48,2006,eu,Europe,euswe,Sweden,884704.0
49,2006,eu,Europe,euukr,Ukraine,961258.9999999999
50,2006,na,North America,naabw,Aruba,675.0
51,2006,na,North America,naant,Netherlands Antilles,284268.0
52,2006,na,North America,nabmu,Bermuda,3082881.0
53,2006,na,North America,nacan,Canada,1023051.0
54,2006,na,North America,nagrl,Greenland,252745.99999999997
55,2006,na,North America,najam,Jamaica,15300.999999999998
56,2006,na,North America,nausa,United States,182197322.0
57,2006,oc,Oceania,ocaus,Australia,15914.000000000002
58,2006,oc,Oceania,ocncl,New Caledonia,52.00000000000001
59,2006,oc,Oceania,ocpyf,French Polynesia,141.0
0,2007,af,Africa,afdza,Algeria,2104350.0
1,2007,af,Africa,afmar,Morocco,739133.0
2,2007,af,Africa,aftun,Tunisia,1131421.0
3,2007,as,Asia,asarm,Armenia,887414.0
4,2007,as,Asia,asaze,Azerbaijan,62068.99999999999
5,2007,as,Asia,asgeo,Georgia,233059.00000000003
6,2007,as,Asia,asjpn,Japan,1619023.0
7,2007,as,Asia,askaz,Kazakhstan,49922.0
8,2007,as,Asia,askor,South Korea,64256.0
9,2007,as,Asia,assyr,Syria,2155923.0
10,2007,as,Asia,astur,Turkey,1939972.0000000002
11,2007,eu,Europe,eualb,Albania,67069.0
12,2007,eu,Europe,euaut,Austria,12536540.0
13,2007,eu,Europe,eubel,Belgium,355709328.99999994
14,2007,eu,Europe,eubgr,Bulgaria,2340525.0
15,2007,eu,Europe,eubih,Bosnia and Herzegovina,3846051.0
16,2007,eu,Europe,eublr,Belarus,1956249.0
17,2007,eu,Europe,euche,Switzerland,336998.00000000006
18,2007,eu,Europe,eucze,Czechia,12146460.0
19,2007,eu,Europe,eudeu,Germany,331037000.0
20,2007,eu,Europe,eudnk,Denmark,504191.0
21,2007,eu,Europe,euesp,Spain,18281214.0
22,2007,eu,Europe,euest,Estonia,1535566.0
23,2007,eu,Europe,eufin,Finland,7242513.000000001
24,2007,eu,Europe,eufra,France,2693944.0000000005
25,2007,eu,Europe,eugbr,United Kingdom,17694835.0
26,2007,eu,Europe,eugrc,Greece,1188912.0
27,2007,eu,Europe,euhrv,Croatia,9661019.0
28,2007,eu,Europe,euhun,Hungary,224137.0
29,2007,eu,Europe,euirl,Ireland,1990418.9999999998
30,2007,eu,Europe,euisl,Iceland,1289770.0
31,2007,eu,Europe,euita,Italy,34541369.0
32,2007,eu,Europe,eultu,Lithuania,14466.0
33,2007,eu,Europe,eulva,Latvia,36602.0
34,2007,eu,Europe,eumda,Moldova,8593.0
35,2007,eu,Europe,eumkd,North Macedonia,551672.0
36,2007,eu,Europe,eumlt,Malta,703031.9999999999
37,2007,eu,Europe,eunld,Netherlands,14758841.999999998
38,2007,eu,Europe,eunor,Norway,13816066.0
39,2007,eu,Europe,eupol,Poland,50115342.00000001
40,2007,eu,Europe,euprt,Portugal,30683990.0
41,2007,eu,Europe,eurou,Romania,1967686.0000000002
42,2007,eu,Europe,eurus,Russia,14287171.0
43,2007,eu,Europe,eusrb,Serbia,10565293.0
44,2007,eu,Europe,eusvk,Slovakia,8985336.0
45,2007,eu,Europe,eusvn,Slovenia,2642090.0
46,2007,eu,Europe,euukr,Ukraine,199487.0
47,2007,na,North America,naabw,Aruba,18607.0
48,2007,na,North America,naant,Netherlands Antilles,528093.0000000001
49,2007,na,North America,nacan,Canada,831980.0
50,2007,na,North America,napan,Panama,8398.0
51,2007,na,North America,nausa,United States,151844494.0
52,2007,oc,Oceania,ocaus,Australia,25534.000000000004
53,2007,oc,Oceania,ocnzl,New Zealand,6132.000000000001
54,2007,sa,South America,sabra,Brazil,132.0
55,2007,sa,South America,saven,Venezuela,99091.00000000001
0,2008,af,Africa,afegy,Egypt,7067.0
1,2008,af,Africa,aflby,Libya,2267188.0
2,2008,af,Africa,afmar,Morocco,880150.0
3,2008,af,Africa,aftun,Tunisia,272496.0
4,2008,as,Asia,asare,United Arab Emirates,23651.0
5,2008,as,Asia,asarm,Armenia,670713.0000000001
6,2008,as,Asia,asaze,Azerbaijan,1723.0
7,2008,as,Asia,ascyp,Cyprus,55991.00000000001
8,2008,as,Asia,asgeo,Georgia,60450.0
9,2008,as,Asia,asisr,Israel,19584.0
10,2008,as,Asia,asjor,Jordan,37693.00000000001
11,2008,as,Asia,asjpn,Japan,1308042.0
12,2008,as,Asia,askaz,Kazakhstan,4618.0
13,2008,as,Asia,askor,South Korea,38491.0
14,2008,as,Asia,asphl,Philippines,87586.0
15,2008,as,Asia,assau,Saudi Arabia,120.0
16,2008,as,Asia,assyr,Syria,3064782.0
17,2008,as,Asia,astha,Thailand,18.000000000000004
18,2008,as,Asia,astur,Turkey,4381420.0
19,2008,eu,Europe,eualb,Albania,808029.0
20,2008,eu,Europe,euaut,Austria,10031608.0
21,2008,eu,Europe,eubel,Belgium,225308599.0
22,2008,eu,Europe,eubgr,Bulgaria,2421718.0
23,2008,eu,Europe,eubih,Bosnia and Herzegovina,3821817.9999999995
24,2008,eu,Europe,eublr,Belarus,1332086.0
25,2008,eu,Europe,euche,Switzerland,340909.0
26,2008,eu,Europe,eucze,Czechia,20666010.0
27,2008,eu,Europe,eudeu,Germany,104729854.0
28,2008,eu,Europe,eudnk,Denmark,5429217.0
29,2008,eu,Europe,euesp,Spain,6335321.0
30,2008,eu,Europe,euest,Estonia,660368.9999999999
31,2008,eu,Europe,eufin,Finland,9567501.0
32,2008,eu,Europe,eufra,France,2719692.9999999995
33,2008,eu,Europe,eugbr,United Kingdom,55756587.99999999
34,2008,eu,Europe,eugrc,Greece,3181841.0
35,2008,eu,Europe,euhrv,Croatia,9018490.0
36,2008,eu,Europe,euirl,Ireland,197003.0
37,2008,eu,Europe,euisl,Iceland,491434.0
38,2008,eu,Europe,euita,Italy,43871218.0
39,2008,eu,Europe,eulux,Luxembourg,2510998.0
40,2008,eu,Europe,eumda,Moldova,101011.00000000001
41,2008,eu,Europe,eumkd,North Macedonia,743347.0
42,2008,eu,Europe,eumlt,Malta,88442.0
43,2008,eu,Europe,eunld,Netherlands,3564364.0
44,2008,eu,Europe,eunor,Norway,18283268.0
45,2008,eu,Europe,eupol,Poland,429286.0
46,2008,eu,Europe,euprt,Portugal,27396321.0
47,2008,eu,Europe,eurou,Romania,780086.0
48,2008,eu,Europe,eurus,Russia,381.0
49,2008,eu,Europe,eusrb,Serbia,8400275.0
50,2008,eu,Europe,eusvk,Slovakia,12949242.0
51,2008,eu,Europe,eusvn,Slovenia,2640222.0
52,2008,eu,Europe,euswe,Sweden,226.99999999999997
53,2008,eu,Europe,euukr,Ukraine,1244369.0
54,2008,na,North America,naabw,Aruba,152125.0
55,2008,na,North America,naant,Netherlands Antilles,560415.9999999999
56,2008,na,North America,nacan,Canada,936466.0
57,2008,na,North America,nacub,Cuba,155946.0
58,2008,na,North America,nagrl,Greenland,321339.0
59,2008,na,North America,nausa,United States,178866268.0
60,2008,na,North America,navgb,British Virgin Islands,288515.99999999994
61,2008,oc,Oceania,ocaus,Australia,22935.0
62,2008,oc,Oceania,ocnzl,New Zealand,5250.0
63,2008,sa,South America,sabra,Brazil,100.0
0,2009,af,Africa,aflby,Libya,2814082.0000000005
1,2009,af,Africa,afmar,Morocco,354594.0
2,2009,as,Asia,asarm,Armenia,491469.0
3,2009,as,Asia,asaze,Azerbaijan,2570496.0
4,2009,as,Asia,ascyp,Cyprus,21183.000000000004
5,2009,as,Asia,asgeo,Georgia,486500.0
6,2009,as,Asia,ashkg,Hong Kong,20.0
7,2009,as,Asia,asirn,Iran,382445.0
8,2009,as,Asia,asisr,Israel,1.0
9,2009,as,Asia,asjor,Jordan,31780.0
10,2009,as,Asia,asjpn,Japan,2652123.0
11,2009,as,Asia,askaz,Kazakhstan,7026.0
12,2009,as,Asia,askor,South Korea,205366.0
13,2009,as,Asia,askwt,Kuwait,408.0
14,2009,as,Asia,aslbn,Lebanon,760.9999999999999
15,2009,as,Asia,assyr,Syria,653838.0000000001
16,2009,as,Asia,astur,Turkey,6780010.0
17,2009,eu,Europe,eualb,Albania,44786.0
18,2009,eu,Europe,euaut,Austria,89976.0
19,2009,eu,Europe,eubel,Belgium,210079367.0
20,2009,eu,Europe,eubgr,Bulgaria,1125799.0
21,2009,eu,Europe,eubih,Bosnia and Herzegovina,2258053.0
22,2009,eu,Europe,eublr,Belarus,904843.9999999999
23,2009,eu,Europe,euche,Switzerland,1278647.0
24,2009,eu,Europe,eucze,Czechia,13155258.0
25,2009,eu,Europe,eudeu,Germany,114994879.0
26,2009,eu,Europe,eudnk,Denmark,4208214.0
27,2009,eu,Europe,euesp,Spain,9006614.0
28,2009,eu,Europe,euest,Estonia,807416.0
29,2009,eu,Europe,eufin,Finland,4873656.0
30,2009,eu,Europe,eufra,France,2679970.0
31,2009,eu,Europe,eugbr,United Kingdom,113884679.0
32,2009,eu,Europe,eugrc,Greece,2750884.0
33,2009,eu,Europe,euhrv,Croatia,5146570.0
34,2009,eu,Europe,euirl,Ireland,2952267.0000000005
35,2009,eu,Europe,euisl,Iceland,311.0
36,2009,eu,Europe,euita,Italy,75339845.0
37,2009,eu,Europe,eulux,Luxembourg,581982.0
38,2009,eu,Europe,eumda,Moldova,468253.00000000006
39,2009,eu,Europe,eumkd,North Macedonia,719676.0
40,2009,eu,Europe,eumlt,Malta,84553.0
41,2009,eu,Europe,eumne,Montenegro,13304.0
42,2009,eu,Europe,eunld,Netherlands,2689955.0
43,2009,eu,Europe,eunor,Norway,233647.00000000003
44,2009,eu,Europe,eupol,Poland,38092458.0
45,2009,eu,Europe,euprt,Portugal,32278203.999999996
46,2009,eu,Europe,eurou,Romania,1646527.0
47,2009,eu,Europe,eurus,Russia,2078938.0
48,2009,eu,Europe,eusrb,Serbia,1812302.0000000002
49,2009,eu,Europe,eusvk,Slovakia,9760261.0
50,2009,eu,Europe,eusvn,Slovenia,2456522.9999999995
51,2009,eu,Europe,euswe,Sweden,8064.999999999999
52,2009,eu,Europe,euukr,Ukraine,2632659.0
53,2009,na,North America,naabw,Aruba,188879.00000000003
54,2009,na,North America,naant,Netherlands Antilles,348953.00000000006
55,2009,na,North America,nabrb,Barbados,231.0
56,2009,na,North America,nacan,Canada,1085950.0
57,2009,na,North America,nacri,Costa Rica,153571.0
58,2009,na,North America,nacub,Cuba,369166.0
59,2009,na,North America,nadom,Dominican Republic,49.0
60,2009,na,North America,nagrl,Greenland,277147.99999999994
61,2009,na,North America,nausa,United States,262572102.0
62,2009,oc,Oceania,ocaus,Australia,37802.0
0,2010,af,Africa,afdza,Algeria,3603812.0
1,2010,af,Africa,aflby,Libya,4740005.0
2,2010,af,Africa,afmar,Morocco,468434.0
3,2010,af,Africa,aftun,Tunisia,286020.99999999994
4,2010,as,Asia,asarm,Armenia,613632.0
5,2010,as,Asia,asaze,Azerbaijan,1673099.0
6,2010,as,Asia,asgeo,Georgia,362810.0
7,2010,as,Asia,ashkg,Hong Kong,385.0
8,2010,as,Asia,asjpn,Japan,1769668.9999999998
9,2010,as,Asia,askaz,Kazakhstan,275922.0
10,2010,as,Asia,askor,South Korea,132425.0
11,2010,as,Asia,askwt,Kuwait,807.9999999999999
12,2010,as,Asia,aslbn,Lebanon,1258.0
13,2010,as,Asia,assau,Saudi Arabia,55.99999999999999
14,2010,as,Asia,assgp,Singapore,25.0
15,2010,as,Asia,assyr,Syria,690660.0
16,2010,as,Asia,astur,Turkey,3823227.0000000005
17,2010,eu,Europe,eualb,Albania,182939.00000000003
18,2010,eu,Europe,euaut,Austria,12401868.0
19,2010,eu,Europe,eubel,Belgium,172542365.0
20,2010,eu,Europe,eubih,Bosnia and Herzegovina,1909379.0
21,2010,eu,Europe,eublr,Belarus,2755200.9999999995
22,2010,eu,Europe,euche,Switzerland,1266803.0
23,2010,eu,Europe,eucze,Czechia,20132512.0
24,2010,eu,Europe,eudeu,Germany,87630425.99999999
25,2010,eu,Europe,eudnk,Denmark,2946735.0
26,2010,eu,Europe,euesp,Spain,5278638.000000001
27,2010,eu,Europe,euest,Estonia,910334.0
28,2010,eu,Europe,eufin,Finland,2458738.0
29,2010,eu,Europe,eufra,France,2882782.0
30,2010,eu,Europe,eugbr,United Kingdom,113503009.0
31,2010,eu,Europe,eugrc,Greece,5291121.0
32,2010,eu,Europe,euhrv,Croatia,3761859.0000000005
33,2010,eu,Europe,euirl,Ireland,3127835.0
34,2010,eu,Europe,euisl,Iceland,1587746.0
35,2010,eu,Europe,euita,Italy,79078154.00000001
36,2010,eu,Europe,eultu,Lithuania,47301.0
37,2010,eu,Europe,eulux,Luxembourg,304912.00000000006
38,2010,eu,Europe,eumda,Moldova,249825.0
39,2010,eu,Europe,eumkd,North Macedonia,427881.0
40,2010,eu,Europe,eumlt,Malta,61566.0
41,2010,eu,Europe,eumne,Montenegro,44603.0
42,2010,eu,Europe,eunld,Netherlands,4708292.0
43,2010,eu,Europe,eunor,Norway,219519.0
44,2010,eu,Europe,eupol,Poland,32190417.999999996
45,2010,eu,Europe,euprt,Portugal,48272208.0
46,2010,eu,Europe,eurou,Romania,731575.0
47,2010,eu,Europe,eurus,Russia,183774.0
48,2010,eu,Europe,eusrb,Serbia,3872634.0
49,2010,eu,Europe,eusvk,Slovakia,4330604.0
50,2010,eu,Europe,eusvn,Slovenia,4781357.0
51,2010,eu,Europe,euswe,Sweden,32950.0
52,2010,eu,Europe,euukr,Ukraine,1606766.0
53,2010,na,North America,naabw,Aruba,308390.0
54,2010,na,North America,naant,Netherlands Antilles,702248.9999999999
55,2010,na,North America,nacan,Canada,975049.0
56,2010,na,North America,nagrl,Greenland,7105.0
57,2010,na,North America,nausa,United States,233463187.0
58,2010,oc,Oceania,ocaus,Australia,21954.0
59,2010,sa,South America,sachl,Chile,19.0
0,2011,af,Africa,afdza,Algeria,17559992.0
1,2011,af,Africa,afegy,Egypt,13716.0
2,2011,af,Africa,afmar,Morocco,471455.99999999994
3,2011,af,Africa,aftun,Tunisia,72900.0
4,2011,as,Asia,ashkg,Hong Kong,48.0
5,2011,as,Asia,asjpn,Japan,1444878.0
6,2011,as,Asia,askaz,Kazakhstan,207514.0
7,2011,as,Asia,askgz,Kyrgyzstan,33243.0
8,2011,as,Asia,askor,South Korea,231166.0
9,2011,as,Asia,aslbn,Lebanon,447.0
10,2011,as,Asia,asmmr,Myanmar,3453.9999999999995
11,2011,as,Asia,astur,Turkey,1636352.0
12,2011,eu,Europe,eualb,Albania,43504.0
13,2011,eu,Europe,euaut,Austria,14623413.999999998
14,2011,eu,Europe,eubel,Belgium,218866963.00000003
15,2011,eu,Europe,eubih,Bosnia and Herzegovina,2917939.0000000005
16,2011,eu,Europe,eublr,Belarus,2400727.0000000005
17,2011,eu,Europe,euche,Switzerland,1613097.0000000002
18,2011,eu,Europe,eucze,Czechia,23294370.0
19,2011,eu,Europe,eudeu,Germany,152982881.99999997
20,2011,eu,Europe,eudnk,Denmark,2709159.0
21,2011,eu,Europe,euesp,Spain,1311708.9999999998
22,2011,eu,Europe,euest,Estonia,1504122.9999999998
23,2011,eu,Europe,eufra,France,2514368.0
24,2011,eu,Europe,eugbr,United Kingdom,125253314.0
25,2011,eu,Europe,eugrc,Greece,2029027.0
26,2011,eu,Europe,euhrv,Croatia,4203557.0
27,2011,eu,Europe,euirl,Ireland,247187.0
28,2011,eu,Europe,euisl,Iceland,1692570.0
29,2011,eu,Europe,euita,Italy,83875477.0
30,2011,eu,Europe,eultu,Lithuania,86102.0
31,2011,eu,Europe,eulux,Luxembourg,17245.0
32,2011,eu,Europe,eumda,Moldova,519678.0
33,2011,eu,Europe,eumkd,North Macedonia,17160.0
34,2011,eu,Europe,eumlt,Malta,98463.0
35,2011,eu,Europe,eumne,Montenegro,13470.0
36,2011,eu,Europe,eunld,Netherlands,399640.99999999994
37,2011,eu,Europe,eunor,Norway,8306646.000000001
38,2011,eu,Europe,eupol,Poland,30280632.999999996
39,2011,eu,Europe,euprt,Portugal,24457007.999999996
40,2011,eu,Europe,eurus,Russia,1654374.0
41,2011,eu,Europe,eusrb,Serbia,1545963.0
42,2011,eu,Europe,eusvk,Slovakia,3448684.0
43,2011,eu,Europe,eusvn,Slovenia,2881330.0
44,2011,eu,Europe,euswe,Sweden,102875.0
45,2011,eu,Europe,euukr,Ukraine,4314767.0
46,2011,na,North America,naabw,Aruba,321949.0
47,2011,na,North America,nabrb,Barbados,626.0
48,2011,na,North America,nacan,Canada,866016.9999999999
49,2011,na,North America,nacuw,Curaçao,926217.0
50,2011,na,North America,nagrl,Greenland,1262.0
51,2011,na,North America,napan,Panama,1508762.0000000002
52,2011,na,North America,nausa,United States,199891139.0
53,2011,oc,Oceania,ocaus,Australia,17777.0
0,2012,af,Africa,afdza,Algeria,1799156.0
1,2012,af,Africa,afmar,Morocco,1317107.0000000002
2,2012,af,Africa,aftun,Tunisia,80153.0
3,2012,as,Asia,ashkg,Hong Kong,12.0
4,2012,as,Asia,asjpn,Japan,1639818.0
5,2012,as,Asia,askaz,Kazakhstan,102348.99999999999
6,2012,as,Asia,askor,South Korea,18360.0
7,2012,as,Asia,aslbn,Lebanon,675.9999999999999
8,2012,as,Asia,astur,Turkey,1086966.0000000002
9,2012,eu,Europe,eualb,Albania,159765.0
10,2012,eu,Europe,euaut,Austria,13842711.000000002
11,2012,eu,Europe,eubel,Belgium,196111470.0
12,2012,eu,Europe,eubih,Bosnia and Herzegovina,1317801.0000000002
13,2012,eu,Europe,eublr,Belarus,2442460.0
14,2012,eu,Europe,euche,Switzerland,526808.0
15,2012,eu,Europe,eucze,Czechia,19068272.0
16,2012,eu,Europe,eudeu,Germany,113389584.0
17,2012,eu,Europe,eudnk,Denmark,1259572.0
18,2012,eu,Europe,euesp,Spain,931673.0
19,2012,eu,Europe,euest,Estonia,2304384.0
20,2012,eu,Europe,eufin,Finland,3248234.0000000005
21,2012,eu,Europe,eufra,France,2073186.0000000002
22,2012,eu,Europe,eugbr,United Kingdom,161476161.99999997
23,2012,eu,Europe,euhrv,Croatia,1063004.0
24,2012,eu,Europe,euirl,Ireland,661600.0
25,2012,eu,Europe,euisl,Iceland,778816.0
26,2012,eu,Europe,euita,Italy,82125662.0
27,2012,eu,Europe,eultu,Lithuania,265304.00000000006
28,2012,eu,Europe,eulux,Luxembourg,74188.0
29,2012,eu,Europe,eumda,Moldova,186113.0
30,2012,eu,Europe,eumkd,North Macedonia,107877.00000000001
31,2012,eu,Europe,eumlt,Malta,19875.0
32,2012,eu,Europe,eumne,Montenegro,336106.0
33,2012,eu,Europe,eunld,Netherlands,17071088.0
34,2012,eu,Europe,eunor,Norway,6358973.000000001
35,2012,eu,Europe,eupol,Poland,23707735.0
36,2012,eu,Europe,euprt,Portugal,3139940.0
37,2012,eu,Europe,eurus,Russia,5914333.000000001
38,2012,eu,Europe,eusrb,Serbia,2429433.9999999995
39,2012,eu,Europe,eusvk,Slovakia,2543585.0
40,2012,eu,Europe,eusvn,Slovenia,3114554.0
41,2012,eu,Europe,euswe,Sweden,692248.9999999999
42,2012,eu,Europe,euukr,Ukraine,4984744.000000001
43,2012,na,North America,naabw,Aruba,210447.99999999997
44,2012,na,North America,nacan,Canada,799665.0
45,2012,na,North America,nacuw,Curaçao,925988.0
46,2012,na,North America,nagrl,Greenland,36525.99999999999
47,2012,na,North America,napan,Panama,3.0
48,2012,na,North America,nausa,United States,236496767.0
49,2012,na,North America,navgb,British Virgin Islands,495418.0
50,2012,oc,Oceania,ocaus,Australia,36459.0
51,2012,sa,South America,sachl,Chile,12139.000000000002
52,2012,sa,South America,saury,Uruguay,185914.00000000003
0,2013,af,Africa,afdza,Algeria,1566972.0000000002
1,2013,af,Africa,afegy,Egypt,90719.0
2,2013,af,Africa,afmar,Morocco,496343.0
3,2013,af,Africa,aftun,Tunisia,89568.0
4,2013,as,Asia,asbhr,Bahrain,195.0
5,2013,as,Asia,aschn,China,21.0
6,2013,as,Asia,asgeo,Georgia,2826843.0
7,2013,as,Asia,asjpn,Japan,1885825.0
8,2013,as,Asia,askaz,Kazakhstan,40.0
9,2013,as,Asia,askor,South Korea,106991.0
10,2013,as,Asia,aslbn,Lebanon,411.00000000000006
11,2013,as,Asia,assgp,Singapore,8.0
12,2013,as,Asia,astur,Turkey,944967.0
13,2013,eu,Europe,eualb,Albania,140606.0
14,2013,eu,Europe,euaut,Austria,195885.0
15,2013,eu,Europe,eubel,Belgium,224846893.0
16,2013,eu,Europe,eubih,Bosnia and Herzegovina,1956117.0000000002
17,2013,eu,Europe,eublr,Belarus,2301802.0
18,2013,eu,Europe,euche,Switzerland,565358.0000000001
19,2013,eu,Europe,eucze,Czechia,15350043.0
20,2013,eu,Europe,eudeu,Germany,81972277.99999999
21,2013,eu,Europe,eudnk,Denmark,4082857.9999999995
22,2013,eu,Europe,euesp,Spain,2155109.0
23,2013,eu,Europe,euest,Estonia,3070145.9999999995
24,2013,eu,Europe,eufin,Finland,3218895.9999999995
25,2013,eu,Europe,eufra,France,2094332.0000000002
26,2013,eu,Europe,eugbr,United Kingdom,136754969.0
27,2013,eu,Europe,eugrc,Greece,825078.0
28,2013,eu,Europe,euhrv,Croatia,191622.0
29,2013,eu,Europe,euirl,Ireland,1238226.0
30,2013,eu,Europe,euisl,Iceland,384445.99999999994
31,2013,eu,Europe,euita,Italy,59819890.99999999
32,2013,eu,Europe,eultu,Lithuania,85017.00000000001
33,2013,eu,Europe,eulux,Luxembourg,78433.0
34,2013,eu,Europe,eumda,Moldova,18131.0
35,2013,eu,Europe,eumkd,North Macedonia,203813.0
36,2013,eu,Europe,eumne,Montenegro,336417.0
37,2013,eu,Europe,eunld,Netherlands,24154240.0
38,2013,eu,Europe,eunor,Norway,6750416.0
39,2013,eu,Europe,eupol,Poland,661100.0
